file,span_count,rule_matches_sum,rule_matches_per_span
trace-9c30b82ee8ca00d750f78209f7b9c501.json,3,1,0.3333333333333333
trace-9ca3b7af13638d7ce0e32c0b6e668598.json,5,2,0.4
trace-9caadbc48c39b26be91318fe19eb3841.json,5,3,0.6
trace-9cd241f2600b533033b45fea0ecf2bf7.json,2,1,0.5
trace-9d20efab0bf964943b7930903403b5f6.json,3,1,0.3333333333333333
trace-9d38e08a3bfb0446c49824d9aaed5d62.json,2,1,0.5
trace-9d75e1ebeb8656e0aef2d172e981f101.json,3,1,0.3333333333333333
trace-9e2262711a1c7045387128e64ade313e.json,2,1,0.5
trace-9e307c9fe30ff1884ed0965ee3caf549.json,2,1,0.5
trace-9e4b609b766ee8c751d61277fa622b13.json,2,1,0.5
trace-9e8a06a0cd9ecaa231cbfad07fd8548b.json,144,1,0.006944444444444444
trace-9ec5861c925846d1b6245a7b2728b787.json,2,1,0.5
trace-9f2c063a5cd5812ca6d993437af64a87.json,5,2,0.4
trace-9f48396bf74332f0cb1f28a57939bd0d.json,5,2,0.4
trace-9f52ab868e7b870e6c2987dba7a45542.json,9,3,0.3333333333333333
trace-9f752d0bfae7d400b229a44262bfe083.json,3,1,0.3333333333333333
trace-9f80300a7bef89939c4627aa696d7cd4.json,3,1,0.3333333333333333
trace-9fa79b996e7706cc6566e5f413785b9e.json,3,1,0.3333333333333333
trace-9fd0fdd5d0d675b104eff82a65d79344.json,3,1,0.3333333333333333
trace-a0001a8efe5764d3f03c9a710f47be36.json,2,1,0.5
trace-a1205b1b0df095f7f57bbb2e5f3ef289.json,7,1,0.14285714285714285
trace-a15f9993f66b586dbb137dd1d09e63cc.json,5,4,0.8
trace-a1bacc93390bc51c73ad2054d09bc19f.json,3,1,0.3333333333333333
trace-a20fdced7402711acc09dc18a8f48bce.json,24,12,0.5
trace-a21ba247c7b9dbcf622331e42cf741b5.json,5,1,0.2
trace-a223aa3eebe3d1864e2b8064abb467c1.json,3,1,0.3333333333333333
trace-a2adf557ed151fe3972e2c842a0c7e7a.json,3,1,0.3333333333333333
trace-a327efaa0381cb02ef766b841adee772.json,2,2,1.0
trace-a3770de8ea7ca4693e19d1402c7f7a31.json,3,1,0.3333333333333333
trace-a37b95883a21231f5d76c540d3cd9dfa.json,49,7,0.14285714285714285
trace-a386ba607aa9e4e08a464733b550ba27.json,3,1,0.3333333333333333
trace-a399420c0897967c8c2236075a9ecc90.json,5,1,0.2
trace-a39cc098f778e851aae8b552456ef3bd.json,5,4,0.8
trace-a3c8224b5fc5546aa9f8159fc59c7852.json,5,1,0.2
trace-a3e94a9f5f85b3be3444865b5873188d.json,3,1,0.3333333333333333
trace-a3fba26e6b3ffd2881a0c4dd2e11264c.json,7,4,0.5714285714285714
trace-a43e1cb1626827844acd65af8a50a069.json,3,1,0.3333333333333333
trace-a5489eb238173a0b7f4d891168c1a5fe.json,3,1,0.3333333333333333
trace-a626b801c8187573dd6795821b142966.json,2,2,1.0
trace-a6283171a403d8a454673db33b573686.json,2,2,1.0
trace-a72925c1f16cbaca0b0d34559100d56d.json,5,1,0.2
trace-a73e2eb9aa782f97f7f4047f088043e4.json,3,1,0.3333333333333333
trace-a7566335d47ae565eb09415b740c62b3.json,3,1,0.3333333333333333
trace-a76b14c64a2a89568e67bf99de7ce50e.json,3,1,0.3333333333333333
trace-a7c6cd8f3986b0eb9d8018d6f3ab87c3.json,2,1,0.5
trace-a8ba0760d14fff93ea817b90a4b4399d.json,2,2,1.0
trace-a8c20c34a131320f1ac2fa78e3bec817.json,3,1,0.3333333333333333
trace-a93b6623689f7d5eb653c51cdb82b1b5.json,5,2,0.4
trace-a985a7ba29f92d88652cc2f357020aa4.json,5,4,0.8
trace-a9aa39f3f36530a35fda73b7e6f10aaa.json,3,1,0.3333333333333333
trace-a9ef0c13ca98a15d713ba14a0ec17bab.json,2,2,1.0
trace-aa196dc8293050c967c994ec83eb7850.json,3,1,0.3333333333333333
trace-aa4387d8e859294b8990b16e6de47cd7.json,3,1,0.3333333333333333
trace-aa8bb38388a4a3cc7c118fd234d9c5bf.json,452,185,0.4092920353982301
trace-aaf0bb4444f7887094610a8091990e68.json,3,1,0.3333333333333333
trace-ab404ba9a6dcf28bb3c049e5d23d0152.json,3,1,0.3333333333333333
trace-ab4eb9e22429afdbdf9c3d3059808704.json,50,44,0.88
trace-ab4fab3f1fd9668c81ad4c4c7121f602.json,3,1,0.3333333333333333
trace-ab6c2b901fb7d6a60c148db0479f70ba.json,3,1,0.3333333333333333
trace-ab727cc13b1147c7a130b304d93992a0.json,5,1,0.2
trace-ac31a16e50ddd1cf474a34d48ef356d6.json,3,4,1.3333333333333333
trace-ac4023ea875c8db228b966603a9f0c7e.json,2,1,0.5
trace-ac57bf871a3a57a15ee6d7ce830d861f.json,2,1,0.5
trace-ad65a5b989dcf37d052c1060f486f22f.json,3,1,0.3333333333333333
trace-adbb52d44745e5681b405cf0dba96a8d.json,5,3,0.6
trace-ae41f10b1835f96e4130a9194a4fdc78.json,5,3,0.6
trace-ae79aa460b8b4a5f00aad0b6eb97b7f5.json,5,1,0.2
trace-af2f5600136f8eedbb0e7d71da06b0d5.json,2,1,0.5
trace-af4d40b343fc122df1b1291138657e50.json,2,1,0.5
trace-af5f0bb92c9792979db69478a59f97c3.json,2,1,0.5
trace-afc608e8743c1942c3da0c06237ec254.json,5,4,0.8
trace-b00e60dd1847fe19ce22b6468734ab5a.json,4,3,0.75
trace-b0b6328679f0f5ba8730efe528b50fdf.json,2,1,0.5
trace-b117966b0c715a6c0c6f1e03bde755dd.json,2,1,0.5
trace-b1c368fc8c16259652b91268684caaef.json,3,1,0.3333333333333333
trace-b21a8051a400c22a200ded6607fbf496.json,5,3,0.6
trace-b272431dfb206c3207eb1aa4b2a7d5a0.json,2,2,1.0
trace-b2ae3df6538fc4b64badfa2289401e7f.json,3,1,0.3333333333333333
trace-b2b4ad77758b8a7e11332c0ebda6cfc9.json,2,2,1.0
trace-b2bfed1273dd9c16578049a332da2500.json,2,1,0.5
trace-b2fb1299a1e4a25067bf873ef52d9a94.json,13,3,0.23076923076923078
trace-b36fbd9f78df7ffd3f4324377e2bca65.json,2,1,0.5
trace-b3ced684d1137ee97eb9d355e5800ee9.json,52,14,0.2692307692307692
trace-b45526f23888fbda5b9a8644b657ef8e.json,355,278,0.7830985915492957
trace-b4ae600b1adba42af6086b7799a72f75.json,5,3,0.6
trace-b4bc3e7030f04f3cc135cc8057d275f7.json,3,1,0.3333333333333333
trace-b4dae48c5face7224019527c4260d282.json,5,1,0.2
trace-b55a805e1d08f5016462cfea93ac1e3f.json,3,1,0.3333333333333333
trace-b5e51fbe740eea30fa8cff4063f254c2.json,3,1,0.3333333333333333
trace-b5e5517dddcbdc4b2f78b2505e680d56.json,8,6,0.75
trace-b5e5be27635b02b78467f1f0f2209bf9.json,5,1,0.2
trace-b638b25a487505a7b2823c0bef616f10.json,3,1,0.3333333333333333
trace-b7bb10242aa0a1403d3b6194ebc04f62.json,10,1,0.1
trace-b7d888fc4a9d90852b7f08d8394819e3.json,5,1,0.2
trace-b7daba8932803331fecfd1401a83b770.json,5,3,0.6
trace-b80ec84ff7fb46e8707d5966943347b6.json,3,1,0.3333333333333333
trace-b8200694ee49eacb8d96896cfcd886d2.json,3,3,1.0
trace-b861108f4a2b8421a5184bfd113bfa1e.json,2,1,0.5
trace-b8e56b82c15cd8d7dce533407b01c2ca.json,2,1,0.5
trace-b8f7ae430bf6a359ca1c40408a2e993e.json,5,3,0.6
trace-b97c2a76a0407b86ceab5531ac9cd9b3.json,11,3,0.2727272727272727
trace-b996af70ec060021e025d1efbbb50362.json,3,1,0.3333333333333333
trace-b9a4d77b71f76774192bd3d9eb788344.json,3,2,0.6666666666666666
trace-bad1651b1dcd0bfb52eb8fce8d161794.json,13,1,0.07692307692307693
trace-bb341498fc38f403ee6f415956ca4822.json,2,2,1.0
trace-bbb20157a15dab169752e1f6b3d76af9.json,3,1,0.3333333333333333
trace-bbd734817ea80fd346f0445ccc2b5186.json,5,1,0.2
trace-bbde645a4ae202fda342599a3573caf6.json,3,1,0.3333333333333333
trace-bbeb369dadc7e1e3b2e9855bb610e6a7.json,5,2,0.4
trace-bc9e0bad4d82ce261562a697112ff551.json,3,1,0.3333333333333333
trace-bd01597f3b7c79d78f47b019ead60087.json,3,1,0.3333333333333333
trace-bd65ba8eb596eef903ae5a5d7d5095cc.json,5,2,0.4
trace-be2fbace258088e20e72478630c2aea6.json,9,1,0.1111111111111111
trace-be4f16fd7c64772ec85d5f83e9001234.json,5,1,0.2
trace-be5c2da93fbd984ead557f6d12768f01.json,2,1,0.5
trace-bef2ce9ed2518d1c80765490a16f376d.json,1,1,1.0
trace-befd87dc8115eeb33351632fc30a58b9.json,3,1,0.3333333333333333
trace-bf38a58c36dd6f08077b078f15ebfb22.json,2,2,1.0
trace-bf9d5163f49b01568ed6525a03e86bf6.json,2,1,0.5
trace-bfc15da2676c44f47e4c4152b350f617.json,5,3,0.6
trace-c00e8b8dd17468e5e90787a756e23ce5.json,5,3,0.6
trace-c0c1309935f77ebf73bdd72af4bdfd6f.json,7,1,0.14285714285714285
trace-c0cdb15bc2daa6bb977b0fd389fdf436.json,5,1,0.2
trace-c1951397b95a84a87e9c1d4d816b4b9a.json,7,1,0.14285714285714285
trace-c2426ae505e44f21b7202c52fcceff44.json,3,1,0.3333333333333333
trace-c2ee1d75d0fb3a5ab02596c95bcac8ed.json,7,1,0.14285714285714285
trace-c315b499fc55e11e85e84435dc69aecb.json,121,4,0.03305785123966942
trace-c319a876bbe7d632470d270ff3ddcfec.json,2,1,0.5
trace-c3647b737986bb3957e0f77da3771588.json,104,1,0.009615384615384616
trace-c3b333450c30292b08487fc882be3969.json,2,2,1.0
trace-c3e7c5e1e83bcbd9fa3df735dd4d13c8.json,5,1,0.2
trace-c41c76e45586eee46c0426a3e91c23af.json,1341,25,0.018642803877703208
trace-c4552f818a8d3ad4b3c166170c5ebb82.json,12,12,1.0
trace-c4bbdd0dfe973ac1d2ec964269d501c7.json,2,1,0.5
trace-c55d1351b5c4f3478cc96dbb6381d269.json,2,1,0.5
trace-c61d19948376390c2986e7023de091e2.json,1,1,1.0
trace-c87e45f2f0ab41534465a40c2c7d5557.json,3,1,0.3333333333333333
trace-c8849f5fe833262679106b754e242ce4.json,3,1,0.3333333333333333
trace-c8e6010c59b9107e9cd8918b58d2bab0.json,5,1,0.2
trace-c9913384c04d2029bbdf7c7b00fd3579.json,3,1,0.3333333333333333
trace-c9e647bd1700301d09a2f9dbd30db186.json,3,1,0.3333333333333333
trace-ca0b1ea47f050566d4772db8912c7722.json,2,2,1.0
trace-ca11f3af2eb317927259e3e0a095eb99.json,5,1,0.2
trace-cb1b5130b1672cb1fde639fe0ab6fa95.json,2,2,1.0
trace-cb1eed9a0c07b56370d8401370532225.json,106,4,0.03773584905660377
trace-cb37732784605a3739102d3eae3cecee.json,124,2,0.016129032258064516
trace-cb3acf3ba59abdac0213d2fd4975433c.json,2,2,1.0
trace-cb3d22573e000bdd63a25f6f22042d1c.json,5,1,0.2
trace-cb4a461b7ae218555eb3976ec75c327b.json,260,28,0.1076923076923077
trace-cb88bcfb2cb584dde13470722699dce5.json,15,1,0.06666666666666667
trace-cc3bd8e9735675578863423d544002b0.json,3,1,0.3333333333333333
trace-cc53d184cfb0f884083b310731ba1a9c.json,5,4,0.8
trace-cc895ff96830d11d23e991cc3573e3c7.json,3,1,0.3333333333333333
trace-cd9da7b6f2afa05b7ef32ac56d8cf996.json,3,2,0.6666666666666666
trace-cda0c3d0a4794ba0cd15e9f6f482c0c3.json,5,3,0.6
trace-cdc76e000099771707b857e3e290bd61.json,2,3,1.5
trace-cdd5803d5549a5c24a5e496c6597ceec.json,5,2,0.4
trace-cde7fc15a6ec3989e5126582f42a7e56.json,3,1,0.3333333333333333
trace-cdfae09636bee560915da38d3b5c2971.json,3,2,0.6666666666666666
trace-ce132b4b84e877154ccd50be76b96cc8.json,32,1,0.03125
trace-cf4169edfca66cd40384224ee8dd355b.json,3,1,0.3333333333333333
trace-cfa49fcd703284bf1c58ad44763ce544.json,3,1,0.3333333333333333
trace-d00e013ee31fb21c596ea04615ff3575.json,3,1,0.3333333333333333
trace-d05ba33b6eda9c0017c1542b98f09a35.json,2,1,0.5
trace-d07b6960e3921d85cddbe7abaf7199fc.json,2,1,0.5
trace-d0d17d0ab462a35c5130b2afac2b6b73.json,3,1,0.3333333333333333
trace-d0d1e20bdf7aa587f88b7e331fa042b4.json,5,3,0.6
trace-d13667e8e393c6e824da6894abd66ffd.json,2,1,0.5
trace-d1495988bb29d5fe620ada281a79a66c.json,2,1,0.5
trace-d24cd948148cb044e5142ee386344916.json,38,1,0.02631578947368421
trace-d2bdb6abed05edc40ab22881421ac873.json,2,2,1.0
trace-d337d79cf38a440eea9c12450ae7a8dc.json,3,1,0.3333333333333333
trace-d34ad8dcb09ad0614f4e11f1f5fd3331.json,24,6,0.25
trace-d36868e251859c5850828496f577d410.json,47,7,0.14893617021276595
trace-d39b00b6862d415ecd8d1e7c4a2604d7.json,2,2,1.0
trace-d43da3ba69042a4debad3afbd7a0e707.json,16,8,0.5
trace-d44f2470ddf284c62011482492239035.json,5,3,0.6
trace-d4f23e117269655de8adaef63f863ef6.json,6,3,0.5
trace-d4ff1453e8ac60c8722721035ff80601.json,3,1,0.3333333333333333
trace-d5801f2c7ce1733032422cdac25fae2a.json,23,14,0.6086956521739131
trace-d5a31495ca865f19fce1dd6bdc30c321.json,60,11,0.18333333333333332
trace-d6a3b91dcaec32291463c4d70a276a0b.json,65,7,0.1076923076923077
trace-d6eaf4ee61f01ff116d311b5d6a8ad8c.json,2,1,0.5
trace-d77c635672b1084eacb81d9d863c3be8.json,3,1,0.3333333333333333
trace-d7ba5d5f8c12545f4a2850c5b5b5357a.json,5,1,0.2
trace-d82d5df5adf0781914def4f6fcb93853.json,3,1,0.3333333333333333
trace-d8802e36a214ae3fe78b027f5a83f313.json,5,1,0.2
trace-d8d21b49d4f991d41e9a9fb3c632a715.json,5,2,0.4
trace-d8f60a5c609033f751fb70b56fc7c669.json,3,1,0.3333333333333333
trace-d91d16103484a575a0fa1dd961ebdd8f.json,3,1,0.3333333333333333
trace-d9c22b69c0f89dbab7331aff0df1e7a4.json,11,1,0.09090909090909091
trace-d9cbf0d3c3eb4f224250640a21d4f2b8.json,3,1,0.3333333333333333
trace-da67ad6ab0e7168f4e49a06e62decdd2.json,3,1,0.3333333333333333
trace-db54e935c2094b704950ec55b83b6767.json,2,2,1.0
trace-dcdd5700b6aa33790809094dd9b28261.json,3,1,0.3333333333333333
trace-dd52e8b6aaa011bed425d06becd534c2.json,2,1,0.5
trace-dd769156709e351929e13a879e6e9479.json,3,1,0.3333333333333333
trace-de6d4fb56a88b7c22a0ed38d04798704.json,3,1,0.3333333333333333
trace-de7b8e1799c97d1bb681dece0a4c15a9.json,3,1,0.3333333333333333
trace-ded6a08ebfad6c236cb4a1a1ade55b80.json,2,1,0.5
trace-deeec90f7fc38818887988610b915386.json,2,2,1.0
trace-df274adf2b8e840bedc546f322feb591.json,2,1,0.5
trace-dfb50edc66d975e8344831640d89964a.json,4,1,0.25
trace-dfdc7e749cf58e204b1312aea50513f6.json,3,1,0.3333333333333333
trace-e018dc47174b7c0aa81748c4729980ca.json,3,1,0.3333333333333333
trace-e02186cf0f550eaf4ada5dc15209c983.json,5,1,0.2
trace-e045bfcaf1a5dbc0852ca29f36ff637b.json,2,2,1.0
trace-e086276e2947653712902ed4b688ba33.json,3,1,0.3333333333333333
trace-e0fbcea7e8c0516e5e8c31a295b17846.json,3,1,0.3333333333333333
trace-e13e5508626b548e2780b95ae3669139.json,2,2,1.0
trace-e1dacef6c77937edd4d7337b8260abc9.json,18,19,1.0555555555555556
trace-e28966cc55a65d93d636befd0b81721d.json,3,1,0.3333333333333333
trace-e2b255ce756a149dc7aaaa0d21372d43.json,3,4,1.3333333333333333
trace-e2c3e45a63e2573cff6bb0eb4e62435d.json,2,1,0.5
trace-e35a2bbb0b8d4fa98e202cc81b025a21.json,5,4,0.8
trace-e39a6943f7192d2d4094353cf2f2b4d1.json,5,2,0.4
trace-e3a44ee6574a7fdff38555b14146c60c.json,3,1,0.3333333333333333
trace-e3b428badc1308fdc3d5720ae6db5593.json,11,1,0.09090909090909091
trace-e428e9b915cf373a4a78b1a7663495c4.json,2,1,0.5
trace-e4596cf6dd82f3eee76d3b17032fc816.json,17,10,0.5882352941176471
trace-e4bed387d2a37d25ddbcb54a20080530.json,30,3,0.1
trace-e4e91429189eafc4e1798361c5bb8cc2.json,23,20,0.8695652173913043
trace-e520b03093a467b9d789b5d9ec8425ee.json,3,1,0.3333333333333333
trace-e5303286566257016b30dd5a04c6e2d8.json,5,4,0.8
trace-e5959811b8cb4ffaa5c30c089e4fa0f7.json,3,1,0.3333333333333333
trace-e5a5676c4c4e9cdb11781575d1b64386.json,6,4,0.6666666666666666
trace-e5ac801d370060adc4981f4d24268f0d.json,3,1,0.3333333333333333
trace-e5dc2d880d2300c947d272500bfa6950.json,1060,73,0.06886792452830189
trace-e61e74bc59d9c5f54b9a1337011e85e1.json,3,1,0.3333333333333333
trace-e6322da80ee186425d56d9b94cf46314.json,3,1,0.3333333333333333
trace-e699be4b80aad2a65678b01bc4ae8e3d.json,5,2,0.4
trace-e7144844ba6ee76d7ea7b144d9d4a5e6.json,5,2,0.4
trace-e7585b147debea8d4df0bb34881c9313.json,2,3,1.5
trace-e78e5ba04cc949ee18fe6695ef95cd84.json,3,1,0.3333333333333333
trace-e7b81e5824e96c7c7958f228794066e0.json,5,4,0.8
trace-e7ce5fddbaa3a99c2d8188dded30e513.json,3,1,0.3333333333333333
trace-e845f90f40edbab14c33a1f1d784fcc3.json,3,1,0.3333333333333333
trace-e896015a4d3132d94f33f2e1bdcd89a6.json,3,1,0.3333333333333333
trace-e8a334f88d322a5218ea5a58acc77752.json,33,44,1.3333333333333333
trace-e8c32b95aeb46d61a937c656e5a4fe7e.json,3,1,0.3333333333333333
trace-e93b38c65790e3d20e1b5fd6cd3f6902.json,3,1,0.3333333333333333
trace-e9405959f33e7b5ebce96309719ce365.json,8,1,0.125
trace-e9c71f7e2bddff06adfd8b1a91991e09.json,3,1,0.3333333333333333
trace-e9d15c7af829ae0fefbf1fd404844819.json,3,1,0.3333333333333333
trace-e9f64a8d77aef7d757e07b9d9e6ee990.json,5,1,0.2
trace-ea56daf053b7232ab3e420882e5fadde.json,2,2,1.0
trace-eb53b7f490a7d59c203e77741c01ead4.json,2,2,1.0
trace-ebc36524898839dd8137bddc3027df2e.json,5,1,0.2
trace-ebdcd2d29a7a71e07dbc994464658a4b.json,5,1,0.2
trace-ecaaa3b612f6f7693ab08dc9f60748ce.json,3,2,0.6666666666666666
trace-ecc81d6e9d33d600baf9442db98adc30.json,5,4,0.8
trace-ed2fd2f328197718bb194b695c6d5620.json,2,2,1.0
trace-ed6b5ced432faf77d08b2e85064417a5.json,7,1,0.14285714285714285
trace-ed9cd4666def9460295963b250cd2f14.json,3,2,0.6666666666666666
trace-ed9fa40e5f31cd58da0f001236c3c0ac.json,9,18,2.0
trace-edf960783aecef08b2fb91b86f625c53.json,3,1,0.3333333333333333
trace-ee056ad6c3e5735e5fd09c2c83b9efef.json,2,1,0.5
trace-ee0ce247cb5dffd0f6557027cc182fb3.json,5,1,0.2
trace-ee1469d3f0c3b170c5dd04fc420d7646.json,2,1,0.5
trace-ee8851ec1ab88efd73fcbc12d42b73e8.json,5,3,0.6
trace-eeb13f215eaebb6f705efa441268ae95.json,6,3,0.5
trace-ef9132f0854d8e03ad5911d4c8958659.json,5,1,0.2
trace-efac5c44bde829f02165f1b44770794d.json,2,2,1.0
trace-efc3588dfd4d956961752ff130736023.json,2,2,1.0
trace-eff0c3af35116cdd1641784cb0eb0b7c.json,3,1,0.3333333333333333
trace-effa3d37502f3d35e0d7c0a6a43d817c.json,3,1,0.3333333333333333
trace-f048b46d91492a6630ef8bb7d15d5ad2.json,5,1,0.2
trace-f0b51d16285214f257a93a355179b43b.json,2,1,0.5
trace-f0ee8504c053ccbba26d6dd9948a696e.json,6,3,0.5
trace-f1078d17d9c36b911beeb5a1b9432bb7.json,5,4,0.8
trace-f1354a527273ea2cd1a43b8357ee6015.json,5,4,0.8
trace-f14be9e97b09f72b6db8be6de1e815cd.json,5,3,0.6
trace-f1ab6a89421c7bf0328d59de05d1c6b4.json,3,1,0.3333333333333333
trace-f20f40436bedf8f51513701df28425e2.json,3,3,1.0
trace-f217ca41e07cd90a185da7a469ab4a20.json,5,1,0.2
trace-f3018dee8ec814caae05f160eab0b447.json,2,1,0.5
trace-f39f5120733f6ae859d2c73abb111378.json,2,1,0.5
trace-f3b9327ef1ca3220b12f68331e65f8fc.json,3,1,0.3333333333333333
trace-f4e1d98ce0a5fae404c7479a58bf526c.json,2,1,0.5
trace-f4fa2716d1b7fe4fb786e6977168d8c2.json,5,1,0.2
trace-f556fe9504eb770092a613cc6c856974.json,2,2,1.0
trace-f5cd87ef029e73c84ceb933592f6d190.json,5,1,0.2
trace-f63547deb0df6579394116f998710798.json,15,21,1.4
trace-f6730ccfe7d4bde6e0fd65a68d16ccf8.json,2,2,1.0
trace-f6c11068defa1ab886ff2fdc52479349.json,3,1,0.3333333333333333
trace-f6e8d81a4fb6798bce0fc279688fcbb9.json,3,1,0.3333333333333333
trace-f73c83952e011eb08c474567cbc3d622.json,3,1,0.3333333333333333
trace-f77915e45b8483ca4bff304c5d0c9d75.json,2,2,1.0
trace-f7d50d0b2c4105f9fba86abd732e681f.json,5,2,0.4
trace-f7e738b66cce95426b1365786b5437a2.json,107,1,0.009345794392523364
trace-f7f6234347576be852f2a05b09a182ab.json,68,10,0.14705882352941177
trace-f7f938ffc21e6a1751c463cee608eb18.json,5,1,0.2
trace-f814978d956d876be5cc79f46bba19f1.json,5,1,0.2
trace-f8c6b6fd0799deb60966bee85f4074b4.json,2,1,0.5
trace-f9716548156f55ec098ecf30ae8beecb.json,2,2,1.0
trace-f9f9590d7106fe01d490124e82d087fd.json,2,3,1.5
trace-fa24c3c4ab777d4d85e129cab437bcdd.json,3,1,0.3333333333333333
trace-fa603587d88294741e229e58bce2fd24.json,5,3,0.6
trace-fa8ed84721de91e72603c90f7be4a788.json,3,1,0.3333333333333333
trace-fadceb906a6544cf92748fab26c741fd.json,3,0,0.0
trace-faeb470403e580db203f62cb8bc7251f.json,9,3,0.3333333333333333
trace-faf59cd7cf67c3443d4a75e2a25fe318.json,2,2,1.0
trace-fb452f709bacc68db86ec507b5222634.json,3,1,0.3333333333333333
trace-fbdc927519c3a2b9fc751819e0bdf4bd.json,2,1,0.5
trace-fccd636d0e512749fc1c64214f431e95.json,3,1,0.3333333333333333
trace-fcd9d068818778c38d18b723e2af230a.json,3,1,0.3333333333333333
trace-fd20a9b23a51f578ad7f4c798ff60f3b.json,6,1,0.16666666666666666
trace-fde3e058611f97d79e9d9410e04fd642.json,3,1,0.3333333333333333
trace-fe02d0af3f57e7bf4944add1040e405e.json,15,4,0.26666666666666666
trace-fe590ad1a0d634896c56218681a518d9.json,3,1,0.3333333333333333
trace-feff8137f97aa2e21e6c4c5b19cc6154.json,2,1,0.5
trace-ff0f7637b755e148cc533e409ba70258.json,4,1,0.25
trace-ff12a90fd30b53be694f9491fb31c945.json,3,1,0.3333333333333333
trace-ff1abffe16703ecb70ecac1eace962d9.json,3,1,0.3333333333333333
trace-ff223bc53d2e74596280f5e0387ae21d.json,2,1,0.5
trace-ff8448b06933226de0003dc72c6d35e6.json,1,2,2.0
trace-ffb7b5cd87413e4d51c2156ab6e8a31a.json,2,2,1.0
trace-fff54abbe24aa540b59ed0537a5aaa54.json,3,1,0.3333333333333333
~trace-0785a1e2287ec3fb47b23b55e67f8695.json,7,1,0.14285714285714285
~trace-0c19072a66a94fe548636d7b50a06bef.json,5,1,0.2
~trace-27076f234d130bcbda8aad6204e282a1.json,5,1,0.2
~trace-6406c69887da6cc7b366859f370678bf.json,2,2,1.0
~trace-6420bb8769ff6aaa67951297a308d6e6.json,5,1,0.2
~trace-6f76450bbbc1426458199f7dc9a65b6e.json,5,1,0.2
~trace-79aa3cba5ede86046d70eed6a9cace9f.json,5,1,0.2
~trace-7a2690f8523ec76fd6aa4c9692cace99.json,4,1,0.25
~trace-a0d22d7410f805bbdd4992479294150d.json,11,4,0.36363636363636365
~trace-ab1a9cf18eaf7aad0ac26a01a23e73ab.json,7,1,0.14285714285714285
~trace-b101c6cca0439f6d38d688e3473868eb.json,128,252,1.96875
~trace-cf6b3234267ef3fe31970498149dfc3e.json,6,1,0.16666666666666666
~trace-d5b6e6ecbbaeaae15a383d144535ffa6.json,4,1,0.25
~trace-fb1aa5afadc1afb437734a3918216c45.json,4,1,0.25
